[GIN] 2026/04/07 - 12:45:42 | 200 |  64.35ms |       127.0.0.1 | POST     "/api/reader/progress"
[GIN] 2026/04/07 - 12:48:49 | 200 |       0s |       127.0.0.1 | GET      "/api/state"
[GIN] 2026/04/07 - 12:48:49 | 200 |  514.2µs |       127.0.0.1 | GET      "/api/library/stories"
[GIN] 2026/04/07 - 12:48:50 | 200 |  544.4µs |       127.0.0.1 | GET      "/api/library/stories/3"
[GIN] 2026/04/07 - 12:48:50 | 200 |  559.9µs |       127.0.0.1 | GET      "/api/reader/progress/3"
[GIN] 2026/04/07 - 12:48:50 | 200 |  502.7µs |       127.0.0.1 | GET      "/api/library/chapters/13/content"
[GIN] 2026/04/07 - 12:48:51 | 200 |   53.5ms |       127.0.0.1 | POST     "/api/reader/progress"
[GIN] 2026/04/07 - 12:49:02 | 200 | 180.09ms |       127.0.0.1 | POST     "/api/reader/progress"
[GIN] 2026/04/07 - 12:49:02 | 200 |  45.46ms |       127.0.0.1 | POST     "/api/reader/progress"
[GIN] 2026/04/07 - 12:49:02 | 200 |  65.48ms |       127.0.0.1 | POST     "/api/reader/progress"
[GIN] 2026/04/07 - 12:49:10 | 200 |  46.11ms |       127.0.0.1 | POST     "/api/reader/progress"
[GIN] 2026/04/07 - 12:49:18 | 200 |       0s |       127.0.0.1 | GET      "/api/state"
[GIN] 2026/04/07 - 12:49:18 | 200 |  60.23ms |       127.0.0.1 | POST     "/api/reader/progress"
[GIN] 2026/04/07 - 12:49:18 | 200 |       0s |       127.0.0.1 | GET      "/api/library/stories"
[GIN] 2026/04/07 - 12:49:18 | 200 |  64.55ms |       127.0.0.1 | POST     "/api/reader/progress"
[GIN] 2026/04/07 - 12:49:19 | 200 |    803µs |       127.0.0.1 | GET      "/api/reader/progress/3"
[GIN] 2026/04/07 - 12:49:19 | 200 |   2.41ms |       127.0.0.1 | GET      "/api/library/stories/3"
[GIN] 2026/04/07 - 12:49:19 | 200 |    1.5ms |       127.0.0.1 | GET      "/api/library/chapters/13/content"
[GIN] 2026/04/07 - 12:49:19 | 200 |  51.97ms |       127.0.0.1 | POST     "/api/reader/progress"
[GIN] 2026/04/07 - 12:51:30 | 200 |  514.5µs |       127.0.0.1 | GET      "/api/state"
[GIN] 2026/04/07 - 12:51:30 | 200 | 111.76ms |       127.0.0.1 | GET      "/api/library/stories"
[GIN] 2026/04/07 - 12:51:30 | 200 | 342.18ms |       127.0.0.1 | POST     "/api/reader/progress"
[GIN] 2026/04/07 - 12:51:30 | 200 |  596.5µs |       127.0.0.1 | GET      "/api/library/stories/3"
[GIN] 2026/04/07 - 12:51:31 | 200 |       0s |       127.0.0.1 | GET      "/api/reader/progress/3"
[GIN] 2026/04/07 - 12:51:31 | 200 |       0s |       127.0.0.1 | GET      "/api/library/chapters/13/content"
[GIN] 2026/04/07 - 12:51:31 | 200 |  57.67ms |       127.0.0.1 | POST     "/api/reader/progress"
[GIN] 2026/04/07 - 12:57:59 | 200 |  49.82ms |       127.0.0.1 | POST     "/api/reader/progress"
[GIN] 2026/04/07 - 12:59:00 | 200 |  48.98ms |       127.0.0.1 | POST     "/api/reader/progress"
[GIN] 2026/04/07 - 12:59:32 | 200 |  62.33ms |       127.0.0.1 | POST     "/api/reader/progress"
[GIN] 2026/04/07 - 12:59:32 | 200 |  60.59ms |       127.0.0.1 | POST     "/api/reader/progress"
[GIN] 2026/04/07 - 12:59:56 | 200 |  67.44ms |       127.0.0.1 | POST     "/api/reader/progress"
[GIN] 2026/04/07 - 12:59:56 | 200 |       0s |       127.0.0.1 | GET      "/api/state"
[GIN] 2026/04/07 - 12:59:56 | 200 |  505.8µs |       127.0.0.1 | GET      "/api/library/stories"
[GIN] 2026/04/07 - 12:59:56 | 200 |    784µs |       127.0.0.1 | GET      "/api/library/stories/3"
[GIN] 2026/04/07 - 12:59:57 | 200 |       0s |       127.0.0.1 | GET      "/api/reader/progress/3"
[GIN] 2026/04/07 - 12:59:57 | 200 |  504.4µs |       127.0.0.1 | GET      "/api/library/chapters/13/content"
[GIN] 2026/04/07 - 12:59:57 | 200 |  57.64ms |       127.0.0.1 | POST     "/api/reader/progress"
[GIN] 2026/04/07 - 13:00:03 | 200 |  64.13ms |       127.0.0.1 | POST     "/api/reader/progress"
[GIN] 2026/04/07 - 13:00:04 | 200 |  52.49ms |       127.0.0.1 | POST     "/api/reader/progress"
[GIN] 2026/04/07 - 13:00:05 | 200 |     55ms |       127.0.0.1 | POST     "/api/reader/progress"
[GIN] 2026/04/07 - 13:00:07 | 200 |  42.82ms |       127.0.0.1 | POST     "/api/reader/progress"
[GIN] 2026/04/07 - 13:00:07 | 200 |  43.73ms |       127.0.0.1 | POST     "/api/reader/progress"
[GIN] 2026/04/07 - 13:00:14 | 200 |   63.3ms |       127.0.0.1 | POST     "/api/reader/progress"
